G78859	18.869486	1.596139	3.4604008	13.74042	17.21475	6.664006	10.909563	2.3275783	11.0599575	6.6772213	3.7200325	3.908532	7.4502225	19.208977	4.296868	0.54760903	7.660215	0.0	13.863845	4.143776	13.131185	9.478253	17.131748	7.0361233	15.967117	4.8758636	14.709763	14.441912	4.269263	12.920128	21.537169	2.1407034	15.541505	3.5119903	12.316761	0.0	3.570766	10.26326	7.509139	5.3611073	False
G69172	21.506237	8.3018675	6.794392	12.512574	15.504824	8.033806	10.222975	4.7178764	11.376797	9.111299	3.0669312	2.0213916	7.3807197	15.193414	5.1162744	3.8053713	8.54846	0.0	12.742125	3.7183006	10.675655	8.179354	14.836364	8.029226	14.29299	6.7449718	14.19694	12.673759	5.7250624	10.694406	17.62765	7.458589	13.602059	1.4666317	10.245045	0.0	2.0792994	5.866647	6.40876	7.510137	False
G80284	2.6223469	20.500856	1.2687764	18.80235	7.9643083	6.6292295	1.0691305	22.471323	0.0	4.8265586	0.46096495	5.1556435	27.849705	0.0	0.3990009	1.0315797	0.0	0.0	3.4784288	13.506026	5.123058	4.975438	1.7430717	13.594687	13.115076	34.959053	19.073727	0.71226525	25.709475	22.813786	16.399237	17.097479	3.500712	0.12118024	3.1757078	0.0	0.0	0.0	7.867227	3.9704022	False
G80320	3.2907488	0.0	0.0	1.2592219	0.0	7.658859	2.7824812	1.3002545	0.27337664	8.121888	5.1183195	5.1210556	0.60205036	3.2687619	0.0	0.6209387	3.8939238	0.0	0.0	8.670518	6.380722	5.782349	1.0882244	4.975865	3.3196063	4.5431304	0.0	0.0	7.454448	0.78038484	1.2133414	7.0875273	5.780617	4.091049	0.0	2.4672554	4.468442	6.8682323	4.0520973	3.0692394	True
G78534	15.28937	9.005068	6.854178	10.444206	14.483869	5.2616167	6.752718	6.6048236	10.161334	6.57586	7.312011	3.8957903	7.452088	10.756901	6.279208	6.520209	6.012528	0.0	13.568197	4.204298	12.83056	5.898721	11.780734	5.387106	11.391927	8.218326	12.133129	9.847618	10.184283	11.205152	11.263306	6.332963	9.296141	1.301644	7.7672358	0.0	2.2434382	4.877509	2.471536	5.8232775	True
G80614	1.8431581	3.2809596	19.268438	2.0983942	0.0	0.8878548	15.077388	13.657182	0.0	0.0	2.9804296	4.2816358	5.113368	5.219186	28.823006	3.5102305	2.0000222	0.0	0.0	14.295026	1.2540303	10.195813	20.236954	3.9595747	4.1010814	6.877529	9.962251	5.996159	24.128681	0.0	0.0	2.6019454	18.837488	6.7047634	12.605951	4.19283	8.829223	21.406225	2.1885173	7.7668343	True
G80620	21.775852	37.428764	11.503489	20.756487	6.162658	12.117578	10.453797	21.397684	16.491543	21.685583	5.553086	0.0	13.206098	1.8653352	23.008404	18.45443	1.9114311	0.0	10.950193	22.810337	8.832568	2.3747778	9.93046	2.9543507	1.1021093	24.214102	11.360883	10.389875	23.530645	11.065955	1.8765203	30.273373	12.418487	3.577609	0.17266189	9.160569	5.602228	0.22272818	3.914779	4.90618	False
G80391	2.458062	12.505139	4.856319	17.438797	12.529423	1.6874955	1.3805375	20.678411	0.0	0.35275474	4.7650676	7.235538	28.857962	5.582125	0.0	7.3481145	0.0	0.0	8.201839	5.480969	3.890447	7.6743145	1.1637937	15.263111	17.060265	34.555897	20.6749	3.8491485	21.020353	25.408049	19.707655	9.333069	0.07150789	0.38692582	6.943731	0.0	0.2809944	4.5970173	5.5415487	5.3351665	False
G78852	3.6312728	0.0	0.0	16.904034	0.0	23.729443	12.892667	42.10044	20.185123	6.267056	2.0854468	6.3740163	7.986519	42.358837	7.9482126	20.551392	24.751621	0.0	0.27496457	26.975174	10.316684	50.47038	0.0	47.114956	14.897295	38.443848	0.5050254	16.637667	0.0	12.725294	0.0	8.703236	27.796986	34.68511	6.988453	11.511166	0.0	42.77407	31.775763	0.0	True
G78796	8.400403	3.4899883	20.495926	15.377159	11.258783	10.608773	3.8186815	1.9323167	5.187905	8.561974	1.7934632	19.987213	5.1390557	7.7856026	8.18293	1.3563662	3.2412882	0.0	8.6191435	0.0	10.230607	27.749441	7.0636897	22.7672	9.638857	0.0	6.340493	5.194331	22.941122	5.4466968	10.217562	17.541872	31.291061	0.3133973	10.712116	0.0	0.58463746	5.4028826	16.957916	18.062843	True
G78629	17.40475	3.6147318	4.354548	12.849997	15.735046	9.819613	11.264385	5.474334	8.500929	10.37573	3.1396031	3.2476075	5.5734363	23.364655	2.7310386	2.2397206	8.103752	0.0	14.50947	3.6490333	9.088326	11.074224	11.328411	7.5855384	14.723137	4.4204884	15.617413	10.989269	8.516399	16.40644	19.650848	5.828394	13.55325	3.0211155	10.786795	0.0	10.934599	9.632144	6.5780354	9.963347	True
G78590	16.365782	6.1893024	1.4015777	9.688912	13.828514	10.070763	11.020382	8.0771885	4.276629	13.515085	7.036324	2.1041327	5.4631815	15.583527	2.8391593	0.0	4.1015453	0.0	11.509621	6.15492	16.531843	6.016704	11.204333	10.806186	13.837677	4.3969264	13.372755	6.7939177	11.336204	13.802172	14.043755	6.7726736	12.369855	4.8750877	8.031019	0.0	9.2240505	7.3787327	3.0211108	5.6067033	False
G78532	17.954205	4.538357	3.304283	8.205822	12.180203	7.649826	6.937843	11.460187	9.334528	11.99828	7.699944	6.4410806	9.6267605	11.562287	6.2210827	0.7174882	6.76808	0.0	9.411876	4.4456253	15.81445	4.2930593	10.221876	8.048075	10.181765	4.0822763	15.371876	6.0693145	9.818804	13.848907	11.710376	4.7615943	10.750943	4.5001426	8.439201	0.0	4.0307546	5.538638	2.449485	4.635863	False
G78600	18.518766	4.215725	3.4280732	13.677695	13.623337	7.3818502	9.637775	5.0646906	12.954592	5.8698225	3.4020305	4.2921233	7.055998	18.643715	4.0540915	3.1966918	7.5649915	0.0	12.613502	1.5211401	6.435033	6.984001	12.525697	4.2878866	12.442469	3.9527936	13.261522	12.028631	7.4690423	15.308762	20.53614	3.7469256	11.251071	4.9586053	12.029228	0.0	4.7028737	6.3655987	5.2632313	7.8737597	False
G80502	2.1445827	2.5687356	27.561209	11.890154	4.446346	9.085316	3.1702936	3.377046	1.1750638	13.112809	3.0133686	26.555664	1.6090645	0.014318835	15.169008	3.812046	2.175076	0.0	6.632012	3.3533835	11.386314	35.71662	5.4523897	26.48111	6.7595663	2.1401114	3.1544304	1.0098535	33.72568	0.039606653	2.0221555	21.534842	35.654846	1.6462947	8.906643	0.0	0.023513056	3.6766515	20.171131	22.95393	False
G80295	20.797234	2.1870766	4.9197626	12.583456	16.07189	6.310116	10.732782	3.6524997	13.234953	5.2864304	3.1525435	3.4848423	7.885977	20.302021	2.523754	1.8687761	9.558096	0.0	13.646798	0.9731323	8.095103	8.433512	15.943315	4.628813	14.904329	4.3347273	15.624381	14.445627	1.3407637	11.918049	22.364305	2.955105	13.11892	2.5901902	12.642476	0.0	3.2525342	9.033385	7.2490478	7.1737995	False
G78672	2.2002163	2.3048766	1.0908195	3.9371715	1.7117827	0.0	1.406553	6.832381	2.976393	3.177241	0.08026197	9.1132765	4.768225	0.0	7.2385597	1.8198719	0.0	0.0	5.1306643	4.770459	4.6679406	4.52341	1.0492254	5.260825	2.060666	13.238984	4.1843767	0.0	12.115773	8.901923	6.110906	4.1617565	7.7427087	0.0	6.4780297	0.0	2.7021992	0.0	1.3402519	0.0	False
G78670	1.7365121	1.2525616	12.973566	10.392324	2.8381422	7.1699047	0.0	0.512493	3.5628302	5.4868345	0.0	11.548143	3.4467251	1.8476243	10.3962345	5.823535	1.6559188	0.0	4.25307	6.803927	8.92915	18.492876	6.4329643	16.942043	5.584964	6.979608	2.250805	0.5900359	24.484797	2.6426542	2.5110915	12.2555	22.523115	0.0	5.55243	0.0	4.8696537	0.35563925	12.481615	10.255797	False
G80345	5.065522	1.2472086	20.086807	14.620966	6.1771197	9.601253	3.1181822	4.8174043	4.1661773	7.999007	0.02320268	20.736696	3.9122434	7.118037	10.278154	1.9989882	3.5902166	0.0	5.9097133	1.6372901	10.633344	29.52013	3.252877	24.80296	8.079807	1.3830771	2.43136	3.4546885	22.497011	2.574979	4.271921	15.214898	30.291391	2.8098125	7.1026535	0.0	0.0	6.8348985	16.223503	15.433397	False
G69186	2.7286086	2.5023613	15.417724	12.705519	3.925609	4.0497975	0.0	4.4589195	3.186381	7.456724	2.0677485	18.437363	4.9382467	0.6781586	14.797773	0.95704406	0.54183364	0.0	7.08713	4.528677	12.214313	18.222427	1.1702121	17.181952	4.712203	8.306138	3.6373794	1.58882	23.840773	8.707452	4.2973948	14.969074	22.131222	0.0	6.1966877	0.0	2.617753	0.0	9.471207	8.917364	True
G78905	2.5355368	3.3830938	27.963818	14.893772	4.269892	11.902245	0.6236232	1.7779955	3.8295786	15.71058	1.3688142	30.831842	3.3633442	0.14429142	12.767213	3.3272371	2.145556	0.0	7.9069815	2.4179752	13.718778	39.74704	2.9887745	32.500393	7.814909	3.3505187	1.7414615	0.0	36.012753	0.72027713	3.7536876	25.759176	39.864235	1.0189797	8.182596	0.0	0.0	0.50288326	23.905165	26.078646	True
G78647	2.3008132	3.277502	27.461763	13.779701	4.141332	10.480254	1.2260133	1.5747522	3.3201034	14.493697	1.6299458	29.024792	2.9576037	0.18631281	13.220147	3.2192488	2.0591786	0.0	7.1888185	2.621344	12.900098	37.913166	3.5601516	30.095137	7.408028	3.1264129	1.6991297	0.0	34.694256	0.032209	3.4185247	24.347784	38.05175	0.5895816	7.762884	0.0	0.0	0.9274338	22.25883	24.420433	True
G80279	12.669398	1.9791565	18.674208	16.175737	13.646369	8.845097	7.4276133	1.9386138	8.285787	6.0363617	2.166769	14.165577	7.31075	13.547299	9.082319	2.9397635	4.6444306	0.0	9.880628	0.16712458	10.121319	23.688795	11.617835	19.232304	11.414156	0.7178087	9.487278	8.545398	17.04717	6.7726617	13.381653	12.077444	27.60557	1.0761608	11.042288	0.0	1.7866789	9.123925	13.759395	14.431792	True
G69224	1.2479476	1.4557376	25.059021	12.94061	3.9684918	10.134078	2.6934435	4.460693	2.1968987	12.555597	1.7168839	27.249834	1.6276788	1.8569466	13.2408085	2.8069277	2.7261412	0.0	6.0243793	3.4811482	11.282086	37.691658	3.12176	29.086426	7.429054	2.9729218	1.1497853	0.9396616	31.48015	0.08417543	1.9688855	21.185541	36.18387	2.2901826	7.736219	0.0	0.0	4.295385	21.534971	21.680233	True
G69181	2.6138308	0.67530155	27.264372	14.763622	4.122111	7.9486837	3.1729748	3.5674372	2.6069257	9.738871	1.0264668	23.59333	6.627762	3.80861	15.239804	5.618061	0.99334276	0.0	5.9059377	2.7978482	12.753018	31.897606	6.5896254	26.890001	7.634692	4.262779	1.4553435	0.0	33.479733	0.0	1.509567	19.248201	34.532967	0.0	5.9958715	0.0	3.285934	3.6049404	16.284855	19.026257	True
G78636	7.2070904	2.5916128	6.120588	4.47619	2.7194064	12.720232	2.9028277	6.980701	3.921354	8.9207325	1.5786437	1.6414356	0.0	15.2182665	3.1896522	1.5151737	7.1074653	0.0	7.6651864	6.5913343	1.2379925	6.6929884	1.8188748	6.5769	4.3969655	4.4392543	7.5874	3.030864	12.938027	14.446587	7.759294	6.4702415	3.5167594	7.0918407	9.070086	0.0	13.788652	2.6850553	3.1151228	11.540405	True
G80462	1.6945337	2.1198726	24.466196	13.494139	4.2240996	10.376023	2.219775	3.8630087	2.0176575	12.31381	1.7921934	25.753548	1.6257756	2.1336074	12.878807	2.762517	3.1563823	0.0	6.1906204	3.5687943	11.343587	36.05033	2.9179983	28.090014	6.919732	2.3839412	2.1712596	1.2597147	30.030584	1.3990566	2.0349922	20.075605	33.656727	2.688725	6.9397354	0.0	0.0	4.260987	19.85316	20.94131	True
G80486	19.651031	1.2902794	4.7167997	12.739193	15.515517	8.948494	10.738579	3.797753	12.300538	6.521098	3.4994054	2.3263834	7.863674	21.213118	1.3700019	1.7390177	8.558639	0.0	11.170278	2.9925213	7.0411625	8.995831	15.498774	5.6816926	13.989685	2.6144776	15.096924	12.199744	4.1462684	12.992817	21.552162	3.432355	11.824662	4.9639487	10.858049	0.0	5.510518	8.8126955	7.000478	8.814734	True
G78500	6.7638206	2.222877	7.089972	4.1177397	7.485771	18.843712	6.287815	16.620657	0.0	19.112148	0.60313535	0.6214217	0.44181484	33.063854	0.0	7.68114	12.677481	0.0	16.893345	12.207564	2.78453	15.45748	2.572829	9.474528	9.214049	9.477577	18.210377	2.912078	19.011591	24.098732	11.807412	11.39698	2.4313874	2.9567342	7.8172407	2.348883	32.95581	13.4658375	6.899548	17.156448	False
G80358	9.770579	1.5819824	7.4048347	7.692769	7.3551025	10.713845	5.33916	4.963451	2.4207916	8.331348	4.709128	2.649614	2.6705654	8.648248	5.021863	0.99482936	5.227961	0.0	7.123948	6.0694094	8.620858	6.478589	6.3761168	10.396227	9.030815	3.9402685	9.064565	6.315842	8.878797	12.594807	7.972677	3.6406367	7.0074067	7.0884314	7.965959	0.0	6.135124	3.3652217	2.6825209	6.5823054	False
G80300	4.2925806	1.8524823	23.460272	12.909027	6.246179	9.851662	1.8660963	2.2460487	2.7425766	10.967503	1.8982005	23.317745	2.8597515	3.3602586	10.484249	2.261733	2.6132689	0.0	7.2311463	1.1829187	10.484832	30.366701	4.2595673	24.560379	7.4144416	1.2296042	3.4107902	2.1472864	27.35575	2.0980904	4.727561	19.529787	32.600296	1.2205638	8.601593	0.0	0.0	3.1011078	18.264942	20.022243	False
G80418	6.0817723	0.5233364	6.2564263	3.4624906	3.0658119	16.476612	4.7187214	10.886716	0.0	20.43866	4.027197	0.0	1.54108	16.10881	2.8929515	0.0	5.9679585	0.0	5.4656982	14.461904	10.348764	9.475508	3.0657794	17.028538	6.1580434	4.983654	10.480933	0.0	17.664215	16.721249	6.011532	8.826399	5.7608213	8.772043	4.826393	0.0	21.051268	6.079807	1.6541177	12.369395	False
G78742	12.664924	0.0	0.0	4.902737	2.6024942	0.49418187	0.0	20.182024	11.02244	10.500833	9.6896	24.27369	11.384947	4.3995986	20.994514	4.352725	7.324632	0.0	16.109467	3.9772487	20.68903	0.0	0.0	0.90338457	0.0	9.290309	17.12004	3.7695384	20.687727	20.946667	5.951683	3.6053898	10.818374	1.1930596	12.242101	0.0	3.8101606	6.157939	4.2287083	0.43715292	True
G78565	9.3831415	2.1758425	8.93607	7.1380463	4.617791	3.586883	0.87512934	11.853038	5.6988883	8.744833	7.4805856	18.505749	7.004413	2.6410124	14.284325	0.0	4.8577647	0.0	9.714898	2.4152932	16.347944	6.265025	3.1137614	9.40794	3.59247	4.4888215	10.799276	3.167074	18.989511	14.405632	4.954738	8.188115	13.846226	3.0578427	9.87835	0.0	2.0873594	2.9905603	4.254964	4.5899606	True
G80265	0.6353087	6.2380304	8.73072	9.574412	0.74716556	7.3253517	0.0	6.105328	14.791714	0.0	0.081058286	2.9509916	12.901624	12.043219	4.490742	8.977689	7.629723	0.0	5.551991	13.189939	15.119229	6.507739	9.814486	4.244116	9.254278	16.431362	2.22568	0.0	19.459116	0.10149916	0.0	0.0	10.353905	0.0	0.0	6.0556426	12.809899	5.8183737	1.6428909	0.0	True
G80287	6.633031	2.0075493	8.88257	9.910403	8.436563	11.348322	4.6908016	4.669548	3.067344	9.112681	4.7903576	6.3845205	4.36386	8.572931	5.624471	0.3987727	2.0930552	0.0	4.536336	7.258519	9.646855	12.92724	6.407104	12.847869	7.790915	0.0	7.1463356	2.3342388	16.595438	10.46653	7.133155	7.439674	15.227233	6.58148	6.5580816	0.0	5.490121	3.8847237	5.3703213	10.725833	False
G80334	18.34909	4.1887507	7.0434213	11.529257	15.431613	7.5326214	7.7903156	6.711242	12.347796	7.8039722	3.8725588	6.936268	8.239019	18.204082	4.817526	2.2896004	10.233068	0.0	13.045942	2.1606832	9.726672	10.949606	12.6682005	6.0069647	11.67748	2.8380852	16.837975	10.825181	6.3755383	12.931605	17.592787	6.250661	14.485556	0.59567344	10.43434	0.0	4.084923	8.058884	8.257572	9.583911	False
G78790	21.86342	4.157138	8.458961	17.292938	19.733927	5.775414	11.629718	2.455601	15.111584	8.155662	2.932139	2.9021695	9.912046	21.857244	4.9238157	1.1416751	10.287587	0.0	13.754566	6.862154	10.552	11.620906	17.743755	5.4090505	15.417389	6.4844775	18.308218	15.37812	1.0438551	13.387165	24.878477	7.5130835	16.03627	1.3412852	9.564932	0.80474025	2.4655411	10.249968	8.81276	6.343642	False
G78743	16.074509	1.6354265	3.6706364	11.657431	11.22118	2.2166193	6.7577567	6.516916	11.409731	3.8137355	5.418371	11.480777	7.354936	13.97612	9.424285	0.9350669	7.393334	0.0	14.840073	0.0	12.731507	3.9078746	9.580773	2.9536731	11.07444	6.200974	12.791779	12.551025	8.587892	16.427832	17.968195	0.93876433	12.706111	3.6577177	15.1876335	0.0	2.929513	6.3247814	3.8894427	3.4160078	True
G80315	14.604575	7.858245	8.108289	12.385551	12.984432	9.124556	6.5408807	4.014388	7.571724	9.597185	4.5294647	5.888382	6.1835213	8.873208	7.0283475	1.4835443	5.851694	0.0	9.767662	7.7947903	14.079613	10.356992	9.561353	8.995657	10.464904	5.6147842	10.138957	8.717631	9.926563	11.290592	11.158616	8.025651	13.879292	2.8792698	6.8025227	0.0	1.9012444	4.0103936	4.525583	5.952069	True
G78772	0.27193984	4.202985	19.493181	14.956737	8.225737	5.9707685	3.5547674	6.4593616	2.03631	6.6007075	0.0	1.6658756	3.432448	4.008075	24.084908	0.0	9.5638	0.0	0.5982053	35.908398	11.055126	17.47079	17.500338	2.4449744	0.0	11.745926	15.299789	5.3368936	21.691679	12.340276	2.7708743	14.6478195	17.999277	8.37659	4.5677896	10.112862	4.4398174	12.940466	8.377041	0.5903573	True
G78770	1.8703178	1.1034145	23.892504	15.790952	6.296933	5.516076	0.80221707	3.0529995	2.7627838	11.07615	0.85111284	16.652353	4.215638	3.521863	17.858555	0.2302732	3.2963784	0.0	3.0621617	14.155547	11.743798	25.567202	6.268444	18.986408	4.7416644	4.6075063	6.0432224	2.1152668	22.716059	5.3194284	4.5141606	20.091097	26.680407	2.04116	4.2674575	0.0	1.4080483	5.0944395	13.017489	12.586809	True
G78875	0.9223879	1.0048423	25.6308	15.674738	6.7526174	4.837476	4.1382313	5.9877877	1.0641272	9.395426	0.3713484	11.845913	5.6890893	4.2722583	24.42843	1.1334982	3.4233675	0.0	0.571373	20.786695	10.875825	26.742083	11.788924	15.318289	4.3361306	6.3927636	9.324265	4.4789166	24.562996	6.151276	1.5591927	16.18006	26.210335	3.459512	5.140807	0.0	4.499728	9.286667	10.731772	8.503406	True
G78493	0.3403615	2.5445175	22.408857	14.481076	3.36528	5.887418	1.0139029	0.0	1.9934454	8.757319	2.3342686	24.641941	1.1857839	1.8332367	14.270836	0.0	1.3775911	0.0	8.845622	3.170486	15.935361	24.23743	3.3803382	23.86995	6.929994	4.9976487	1.3817809	1.2992768	31.282938	5.4238777	6.1231833	21.8034	30.382881	1.3644956	8.182711	0.0	3.8038175	0.0	15.046896	14.829434	True
G78738	3.1484623	3.1099577	26.715132	15.354731	5.4487233	10.996838	0.38159624	1.5875906	3.9847076	14.55265	1.3777437	28.540354	3.393572	1.2269977	12.415237	2.368904	2.3247325	0.0	7.7373066	3.2121575	13.183307	36.687645	3.2230668	30.011114	7.5094314	2.7726035	2.5238998	0.20203862	32.934437	2.011147	4.766096	24.731848	37.736275	1.3619055	8.200592	0.0	0.0	0.6460902	22.231655	23.880459	False
G78739	5.9983864	2.2554355	15.671368	19.187256	6.8236384	9.7391	3.8931482	3.2230046	11.953188	1.8436197	0.92673373	13.355683	7.1571774	7.8913517	8.57762	6.269133	1.4654887	0.0	4.0385337	6.4795785	7.2234	19.473742	8.262605	14.449591	8.326641	0.0	1.1133717	3.221758	28.264204	10.723453	9.700921	8.3399515	21.098217	10.501052	8.970959	0.0	3.357546	2.1749623	8.918546	14.779605	False
G78749	3.103287	1.7961597	27.518576	17.027918	4.146624	9.500462	0.3793111	1.9811493	4.6807055	10.951531	0.6982212	24.857342	7.9569354	3.5320697	14.459679	5.4580526	1.2532475	0.0	6.715812	3.3454988	14.641757	33.04526	5.342237	29.757753	7.701469	5.8602686	1.8199044	0.0	34.025623	1.6959404	2.5091252	21.297272	35.082756	0.0	5.443044	0.0	3.229966	0.6109386	17.205694	19.718384	False
G78748	1.973714	2.625801	25.310278	16.954548	5.9194517	8.837214	0.0	2.1745276	3.7733724	11.913385	0.634325	20.433912	3.847554	1.9889779	16.211458	0.40157697	4.3011155	0.0	3.885732	12.330647	12.807956	30.051928	4.216931	22.859785	4.9812183	4.451694	5.008292	1.2854935	24.59545	5.2090697	3.6316733	21.448183	29.120052	2.556767	3.5888026	0.0	0.12616894	2.436798	16.023579	16.352692	True
G80596	0.41033152	6.1358204	0.0	0.0	0.0	3.8170826	8.718795	2.2198822	19.925594	8.464198	13.929783	12.207548	9.105028	0.0	2.4603758	12.787291	3.2545657	0.0	0.0	27.740128	6.8051972	0.0	12.720896	0.0	6.0435357	24.025576	0.0	0.0	17.317194	0.0	10.942748	8.48906	17.69103	10.082032	5.1256776	19.821516	0.0	15.991436	11.816621	11.221954	True
G80528	7.2621245	1.7722945	21.966467	12.680405	9.104093	6.8770876	8.322852	4.35953	2.2865946	5.324748	1.3882668	12.84777	6.1389885	10.382229	13.902918	3.7563677	2.4754372	0.0	6.8261204	2.1135654	8.440269	23.282282	11.923945	16.918446	8.313801	0.5184245	7.849125	5.274142	24.198284	5.1146235	7.0615664	12.120414	26.684088	0.41486394	9.845661	0.0	5.9596524	10.37628	10.442691	14.088973	True
G80590	18.89951	3.6747742	13.469963	9.079265	17.112213	1.607311	20.9687	7.614297	10.648603	2.4501762	4.663102	0.4413397	7.4712763	21.020432	17.646809	3.0157816	6.2889447	2.4808521	9.4322815	8.555684	5.9828687	16.162931	26.715126	1.2258917	12.629192	0.0	19.877644	18.394335	6.273447	8.59857	17.428686	0.0	18.090405	6.384343	17.937159	3.2474973	6.9285417	22.936676	7.5516043	6.866524	True
G80602	22.729012	4.744535	10.001087	14.498001	18.856089	6.038323	12.34666	1.8971623	13.709339	4.6260214	1.9115179	3.0117853	12.609348	21.785109	4.679348	4.100574	8.91189	0.0	11.9277725	3.867583	9.043329	10.6914215	18.23609	6.0264034	14.608828	4.5062165	16.145426	13.923331	2.3159492	9.127655	20.507341	5.229339	16.428505	0.0	9.235528	0.0	4.0938005	10.942853	7.078619	8.055918	True
G80275	9.489565	0.40559816	0.14481576	12.771306	0.6216904	10.00369	4.4185376	5.6289926	14.012305	1.8901947	5.4668045	4.5946884	4.139083	8.0836115	3.242228	5.879421	1.3632108	0.0	0.0	8.766303	0.0	1.3648454	8.518019	3.4222493	6.6008058	1.315423	0.07136527	5.1963363	19.525257	14.490671	11.701836	2.4036362	3.1660068	20.006714	11.143648	0.0	5.352762	0.0	2.0225184	8.671439	True
G80361	2.501532	13.564367	0.86519426	18.575224	9.358564	1.6984718	1.4228717	22.141146	0.0	1.0477015	0.0	5.9631014	32.507015	4.576952	0.0	0.4649773	0.006296182	0.0	3.4861703	6.9099174	2.824715	7.370694	1.0762311	15.655815	15.480068	35.9196	23.133602	1.4860191	21.620604	27.120268	23.83575	13.306917	2.422613	0.0	6.262733	0.0	0.0	2.991993	9.649097	3.6826375	False
