G78510	G78573	G80273	G78807	G69206	G80535	G69222	G78868	G80344	G80543	G80386	G80350	G78535	G80370	G80363	G69227	G80355	G80441	G78864	G78615	G80390	G78530	G69158	G78881	G78855	G78769	G78714	G80375	G80401	G80599	G78585	G78820	G80323	G69193	G69192	G78534	G78770	G78620	G78581	G78508	G78603	G80430	G69208	G69174	G80364	G78583	G78862	G80322	G80612	G69234	G69205	G78875	G80264	G69187	G78505	G69217	G80623	G78544	G78828	G78766	G80509	G78720	G78776	G80434	G78531	G80470	G78494	G80351	G80277	G78743	G78808	G78593	G80391	G80455	G78552	G78618	G78874	G78718	G78564	G78854	G69235	G78690	G80552	G78822	G80381	G80340	G78533	G78885	G78798	G80476	G78561	G80511	G80483	G80320	G80269	G80429	G80292	G78699	G80296	G69199	G80479	G80347	G69224	G69180	G80412	G78778	G78892	G69162	G78750	G78538	G78715	G80290	G78847	G69212	G80524	G80568	G80529	G80392	G80384	G78647	G80609	G78614	G78708	G80403	G80304	G78682	G80315	G80395	G80491	G80333	G69216	G80413	G78912	G80502	G78817	G80590	G78680	G69146	G80572	G78871	G78901	G78681	G78590	G78542	G78598	G78742	G78803	G78810	G80567	G69178	G78602	G80306	G69173	G78913	G69218	G78579	G80472	G80382	G78878	G78536	G78628	G69238	G78580	G80297	G78806	G69201	G78784	G78523	G80564	G78884	G80459	G80497	G80358	G69228	G78514	G69172	G78904	G80614	G78663	G78867	G69184	G80383	G78902	G78734	G78672	G78626	G80447	G80558	G78540	G78518	G78650	G78829	G80469	G78751	G69223	G78512	G80433	G80457	G78532	G80547	G80417	G78640	G80356	G78634	G78599	G80283	G78519	G80616	G78527	G80606	G80357	G69176	G80621	G80422	G78516	G78522	G78520	G78870	G78777	G78600	G69232	G78676	G80594	G80466	G80368	G78907	G78589	G80486	G80508	G69155	G69164	G78654	G78629	G78630	G78587	G78607	G78592	G80474	G80561	G80555	G78730	G80308	G78824	G78717	G80438	G80505	G80345	G80305	G80405	G69163	G78850	G69161	G80462	G69209	G80477	G69196	G80268	G69179	G80298	G78863	G78609	G80453	G80275	G80545	G78909	G78836	G80385	G80373	G80348	G78493	G80396	G78819	G78782	G69230	G69231	G80458	G78713	G78513	G78616	G80444	G78783	G80522	G69181	G80393	G78741	G80518	G80515	G69156	G78636	G78524	G80512	G80299	G78880	G78674	G69203	G78788	G80446	G78686	G78895	G78586	G78688	G80598	G78633	G80378	G78489	G69188	G78605	G80312	G78656	G80495	G80372	G78551	G80571	G78845	G80460	G80362	G78914	G78879	G78541	G80338	G78843	G78891	G80610	G78670	G78701	G80407	G78529	G80318	G80334	G80563	G80565	G80498	G80435	G78594	G80490	G78872	G80468	G78841	G80488	G80573	G80415	G69175	G80301	G80288	G69191	G80516	G78886	G80300	G78796	G80560	G78899	G78739	G80406	G80331	G80336	G80398	G69149	G78517	G78774	G80577	G78905	G80471	G80575	G78526	G78574	G78619	G78772	G80352	G69152	G80274	G80272	G78887	G78727	G80279	G69202	G78837	G80588	G80475	G78658	G80410	G80327	G69233	G80440	G80421	G69157	G78826	G78823	G80411	G69225	G78857	G80482	G78548	G69167	G80265	G80359	G80276	G78572	G78608	G80596	G78834	G78668	G80416	G78789	G80557	G80330	G78873	G80624	G80585	G80550	G78749	G80553	G78612	G80420	G80427	G69213	G78791	G80501	G78621	G78719	G78773	G80496	G78849	G78832	G78775	G78495	G80539	G78889	G78809	G78852	G78521	G80452	G78525	G78539	G78554	G78499	G78627	G78757	G78908	G80541	G78883	G80400	G80313	G69195	G78562	G78611	G80523	G69210	G78861	G80521	G78856	G80295	G80339	G78652	G69204	G78748	G78558	G80528	G78565	G78839	G80309	G78631	G78588	G78559	G78692	G80527	G78906	G80494	G80387	G69190	G80389	G78815	G78869	G78896	G78675	G78859	G78738	G80286	G78498	G78577	G78866	G80294	G78790	G80437	G78528	G80485	G80310	G78488	G80593	G78546	G80456	G80431	G80514	G78903	G78653	G80569	G69221	G80287	G80578	G78890	G69185	G80480	G78821	G80579	G80343	G69153	G78563	G78780	G80329	G80302	G78575	G80530	G80611	G78876	G78840	G78683	G80534	G80291	G80281	G80510	G80602	G80604	G80608	G69182	G80346	G69171	G78502	G78597	G80570	G78802	G78805	G80520	G78677	G80361	G78694	G78858	G69215	G80316	G80293	G80445	G69166	G69170	G80449	G80499	G78610	G78882	G78737	G78801	G78625	G78507	G78644	G80589	G78768	G80366	G78500	G80150	G80284	G78596	G80566	G80367	G78898	G80335	G78595	G80341	G80489	G78601	G80487	G78721	G80478	G78543	G80467	G78740	G78553	G78687	G78509	G80574	G80513	G80266	G69211	G80454	G78606	G80418	G80525	G80603	G78492	G78685	G80271	G80321	G78667	G78838	G80353	G69186	G80538	G78566	G78613	G80314	G80448	G78693	G78655	G80619	G78831	G78707	G69219	G78835	G69236	G78799	G69207	G69154	G78865	G78604	G80388	G69214	G80620	G80465	G78651	G78860	G80428	G80450	G80601	G78550	G80461	G78617	G80615	G78844	G78582	G78673	G78490	G78669	G69177	G78545	G80537	G69229	G69183	G80278	G80328	G80507	G80587	G78645	G80337	G78851	G69226	G80554
0.0	0.0	0.0	202.22494506835938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.8686370849609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.39431762695312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.05657196044922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234.46815490722656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.891815185546875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.02041625976562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	522.937744140625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	513.5348510742188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.85675430297852	0.0	224.4251708984375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	339.1452331542969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.26350402832031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183.23487854003903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	317.1009826660156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2161.2687988281245	1840.68310546875	3397.214111328125	2074.3984375	2738.98388671875	2969.64453125	2567.76220703125	2194.70849609375	3070.153076171875	2790.0834960937505	2757.1904296875	2968.23583984375	2061.4189453124995	2626.44140625	2555.8525390625	2866.9404296875	2284.357421875	2333.4443359375	2901.3479003906245	2174.548828125	2670.884521484375	2144.1042480468755	2652.930419921875	2180.595947265625	3239.57275390625	2534.744873046875	1901.40234375	3242.892822265625	2791.2705078125	2241.9206542968755	3108.10693359375	2511.4199218749995	3362.5275878906245	3241.344482421875	2478.4296875000005	2947.095458984375	3398.706298828125	3423.008544921875	2426.716552734375	2696.764404296875	1829.1611328124998	2795.8933105468755	3403.53955078125	2717.6796875000005	2552.77880859375	2863.92822265625	2541.6855468749995	2692.23681640625	2866.3603515625	2680.100341796875	3171.13720703125	3141.4824218750005	2102.47021484375	1953.3541259765625	2586.781982421875	2253.39453125	3286.52880859375	2804.154052734375	1721.1737060546877	2920.05078125	2882.879638671875	2897.9833984375	3068.262451171875	943.8378906249999	3145.75048828125	1752.3734130859375	2841.9897460937505	3158.0583496093755	2998.193603515625	2533.27490234375	2181.19580078125	2511.578857421875	2839.89013671875	2484.757080078125	2901.97216796875	2601.58154296875	2589.2307128906245	2549.6232910156245	2338.348388671875	3078.728759765625	2271.97607421875	2654.2316894531245	2399.6276855468755	2785.3083496093755	3339.81201171875	2351.274658203125	2735.235107421875	2416.74658203125	2952.5449218750005	2674.01953125	2332.793701171875	3057.9020996093755	3151.02490234375	2932.69677734375	2550.267822265625	2725.860595703125	2575.161376953125	2471.672607421875	2585.71728515625	2721.901123046875	2145.7194824218755	2634.08154296875	2541.8166503906245	2821.0712890625	2389.540283203125	2793.479736328125	2914.48095703125	2806.338623046875	2623.4697265624995	3307.690185546875	2526.0744628906245	2706.575927734375	2335.3154296875	2771.8942871093755	2152.845703125	3099.4208984375	819.9107666015626	2565.04736328125	2486.44189453125	2695.4802246093755	3260.2307128906245	3432.5065917968755	2614.602783203125	3302.84326171875	3384.4042968750005	2730.8637695312495	2720.15673828125	1669.226806640625	2678.4165039062495	2889.369873046875	2329.540771484375	2819.75634765625	2757.950927734375	2705.50732421875	2594.674072265625	2313.010986328125	2687.3151855468755	2876.0651855468755	2312.3669433593755	2122.970947265625	3447.4746093750005	3081.012451171875	2317.583740234375	2837.259033203125	1840.5965576171875	2611.997802734375	2284.31005859375	3452.294189453125	2761.22265625	2807.978271484375	2826.7346191406245	2939.533935546875	2702.360595703125	3577.7041015625	2603.33447265625	3328.78076171875	2440.881103515625	2628.09228515625	2937.917236328125	2622.4052734375005	2602.48486328125	2183.462646484375	2549.4958496093755	2447.50390625	2425.7526855468755	2500.67822265625	2243.265625	2556.943115234375	2521.62646484375	2230.060791015625	2804.2263183593755	2391.368408203125	2495.021728515625	1965.4671630859373	3151.43994140625	1793.0621337890625	2276.310791015625	2824.7802734375005	2608.547607421875	2688.693359375	3240.6408691406245	3010.1308593750005	1822.3332519531248	897.596435546875	2345.225341796875	2762.43701171875	3096.0087890625	2643.14404296875	2128.5158691406245	2568.864501953125	3013.3984375	3370.255126953125	3079.353271484375	3053.4248046875	2854.2216796875	2800.7431640625	3303.53466796875	2820.565673828125	2025.712890625	2668.6494140625	2556.1977539062495	2909.560302734375	1448.0462646484377	2291.634033203125	2415.5227050781245	2857.6223144531245	1956.8348388671875	3259.2121582031245	3203.7697753906245	3247.715576171875	2415.9216308593755	2967.788330078125	2845.8525390625	2757.7653808593755	2745.7255859375	2546.822021484375	2896.22900390625	2680.5175781250005	1362.9991455078123	3262.5488281249995	2610.2517089843755	2810.5258789062495	2641.1376953125	2415.2414550781245	1985.7193603515623	2911.134521484375	3210.788330078125	3205.031982421875	2773.0449218749995	1880.3701171875002	2454.23046875	860.4828491210938	2385.3369140625	2725.2839355468755	3126.130615234375	2399.5910644531245	2642.348388671875	1563.8311767578125	2218.81298828125	1980.3544921875002	2081.892333984375	3212.817138671875	2607.128173828125	2917.2236328125	1877.9073486328125	1852.978759765625	2902.68701171875	2490.6130371093755	669.9960327148438	2574.31201171875	1817.1116943359373	3403.5705566406245	2438.6474609375	3052.41259765625	2669.3352050781245	3262.8347167968755	2861.11669921875	2862.944580078125	2927.1208496093755	3258.1862792968755	2210.088134765625	2385.552734375	2451.1640624999995	2438.54443359375	2303.135986328125	1596.7352294921875	2873.432861328125	2570.1806640625	2573.31396484375	2253.2392578125	2327.43603515625	2688.4897460937505	2825.3049316406245	2720.6787109375	2961.885498046875	2884.46533203125	3113.126708984375	2783.057373046875	2715.1806640625	3254.9909667968755	2814.099365234375	2571.6875	2869.3713378906245	3069.1425781249995	2425.93798828125	2752.66845703125	3216.049560546875	2963.5939941406245	3103.007080078125	2768.51806640625	1428.80224609375	3042.46240234375	2155.5778808593755	2734.775634765625	2343.7446289062495	2757.7978515625	2674.32666015625	2993.18798828125	2248.1315917968755	2496.959228515625	2899.0114746093755	2509.1821289062495	1780.284912109375	1612.5816650390625	3097.65478515625	2740.8325195312495	3388.55224609375	2890.67919921875	2895.02099609375	3433.064697265625	2748.12353515625	2994.94677734375	2817.20458984375	2505.334228515625	1402.44873046875	3254.8251953125	1497.44873046875	3425.1877441406245	2495.453125	3047.2285156249995	2015.0419921875002	2881.5036621093755	3193.862060546875	3283.1911621093755	2652.63720703125	2818.84814453125	3078.950927734375	3412.481201171875	2727.3369140625	2563.0085449218755	1878.7633056640625	2347.8322753906245	2903.5246582031245	3207.659423828125	1812.9873046875002	3006.3034667968755	2967.939208984375	3261.48876953125	2973.8095703125	2396.339111328125	2732.4138183593755	2151.0400390624995	2947.29248046875	1917.9959716796877	2004.72802734375	2739.44140625	3283.65966796875	2976.145751953125	2139.2685546875005	3508.255615234375	2153.4685058593755	2666.305419921875	3143.443603515625	2767.90283203125	2977.0029296875	3154.4707031249995	2306.2614746093755	2041.3634033203123	1877.484375	1677.4727783203123	2402.6794433593755	2849.081298828125	2115.7509765624995	2560.62939453125	2686.6162109375	2393.93701171875	2973.82763671875	3175.717041015625	2630.703125	2746.572021484375	1920.43701171875	3492.893310546875	3239.86767578125	2891.27392578125	2621.739013671875	2661.03369140625	2162.4582519531245	2409.6018066406245	2433.4411621093755	3147.79150390625	2934.55615234375	2786.57861328125	3112.413330078125	2993.5986328125	2433.3720703125	2407.42578125	2971.5666503906245	3071.399169921875	3088.8112792968755	2585.842529296875	2548.077392578125	2807.59619140625	2500.8447265624995	3124.78466796875	2721.225341796875	3306.403076171875	3098.9511718750005	3430.7497558593755	3094.37939453125	3170.7060546875	2640.6845703125	1691.226318359375	1861.94287109375	2494.7683105468755	2011.19091796875	3336.1474609375	2597.6196289062495	2181.978515625	2654.3264160156255	2400.05908203125	2225.2658691406245	3083.5793457031245	3204.2558593750005	2790.087646484375	2725.9946289062495	2622.37255859375	2720.638427734375	2697.333251953125	2689.7526855468755	1804.984375	2599.4150390625	2555.4238281250005	2396.58740234375	1818.7579345703123	2776.1223144531245	2687.4008789062495	2413.12841796875	2966.410888671875	1885.3109130859373	2674.345947265625	2674.5400390625	3199.0576171875	1891.3643798828125	3086.8400878906245	2625.8205566406245	2426.8947753906245	2423.8947753906245	2523.2255859375	3024.292236328125	2140.9406738281245	3055.7302246093755	2561.162109375	2309.6738281250005	2380.73486328125	3039.873291015625	2290.5419921875	2813.48046875	3305.534423828125	2988.38427734375	3292.29296875	3107.697509765625	2447.28271484375	2394.267822265625	2184.5363769531245	2371.1276855468755	2515.349609375	3292.8215332031245	25.678695678710938	3217.1643066406245	2466.94482421875	2731.489990234375	2527.2553710937505	2706.669677734375	2592.51611328125	3225.2744140625	3296.925048828125	2908.475830078125	2750.9521484375	2776.87353515625	2264.1408691406245	3116.27099609375	2696.421142578125	2246.236328125	2268.173828125	3154.4543457031245	2831.162109375	2532.9912109375	3480.4934082031245	3108.405517578125	2721.2060546875	2812.482177734375	3550.457763671875	2495.917236328125	1762.072021484375	2641.5166015625	2224.9677734375005	2822.8759765624995	1959.56396484375	2251.693115234375	2595.1018066406245	2142.02587890625	2649.5029296875	2669.38134765625	1722.666015625	2752.725830078125	3191.021240234375	3100.419677734375	2840.6892089843755	1686.6666259765625	2767.68017578125	2697.8669433593755	2925.07666015625	2365.968505859375	3131.85986328125	3026.7373046875	2409.8283691406245	1966.4724121093752	2259.90087890625	2739.774658203125	3001.789794921875	2743.0236816406245	2825.9990234375005	2808.842529296875	3463.947509765625	2641.5332031250005	1743.549560546875	2492.916015625	3218.0185546875	2403.10693359375	2355.87890625	2330.7451171875	3075.388916015625	2680.186767578125	2354.1022949218755	1554.7034912109375	2818.420654296875	2791.3334960937505	2605.249267578125	2877.718017578125	2563.817138671875	2289.6337890625	2477.39453125	3011.78564453125	3223.22998046875	3612.94140625	1454.46728515625	2987.053955078125	1654.0350341796877	2978.3759765625	3313.74169921875	3169.78125	2247.30615234375	2309.4169921875	2205.7978515624995	2593.954345703125	2303.00048828125	2657.246826171875	2818.8630371093755	2589.88671875	2629.19970703125	3071.91259765625	3202.039794921875	3374.1057128906245	2351.58544921875	2125.0749511718755	3250.19287109375	2312.640625	2904.6201171875	2194.205322265625	2662.935302734375	3296.364501953125	2347.064697265625	2820.45947265625	2645.8759765624995	2641.0859375000005	2607.19384765625	2878.58642578125	2663.4494628906245	2659.5153808593755	2989.395263671875	2508.4104003906245	3263.614013671875	2823.6748046875	2884.0310058593755	2870.317138671875	2944.0002441406245	2333.8352050781245	2760.9714355468755	2740.662841796875	1803.4776611328125	2447.11181640625	2230.2966308593755	1955.7536621093752	2699.604248046875	2875.63671875	2443.5822753906245	2405.38330078125	2428.98828125	2442.7080078125	3270.06689453125	2910.999267578125	2756.78466796875	2212.3479003906245	2471.947265625	2543.242919921875	1684.228271484375	2631.6674804687505	3048.3037109375	2709.037109375	2585.98193359375	2292.756103515625	2542.3803710937505	3117.8427734375	2623.5920410156245	2692.247802734375	2694.9885253906245	2742.5295410156245	3074.792236328125	2441.2353515625	2254.9685058593755	1641.8994140624998	3238.7666015625	2065.8093261718755	2120.1396484375005	2867.939697265625	2681.2028808593755	1817.7581787109373	2385.087890625	2684.219970703125	3406.4064941406245	3189.3310546875	2499.74267578125	2520.216552734375	1766.635009765625	2850.3271484375	2891.825439453125	2779.737548828125	2007.1624755859373	3060.0761718750005	2847.5666503906245	2560.946533203125	2702.0549316406245	2601.3283691406245	2493.26708984375	2779.6787109375	2865.318359375	2046.0166015624998	2909.9130859375	3201.1096191406245	2835.6728515625	2365.88232421875
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
